agent	concentration	time	compartment	RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
Paclitaxel	1e-04	48	cytosol	4969.77628449612	1972.31118914729	380.65586744186	951.529182945736	1902.55084806202	203.133810077519	1479.46312945736	1049.40223023256	518.189799224806	388.656347286822	457.627853488372	316.753487596899	195.450685271318	5356.79475891473	406.215653488372	392.771608527132	495.635465116279	2474.34048914729	733.489908527132	2636.63786511628	4227.34926511628
Paclitaxel	0.0031623	48	cytosol	3846.46008189655	987.043168103448	443.248483836207	689.034087284483	1095.99916810345	177.401731681034	1089.87947737069	3136.68753340517	1131.47389547414	295.318506465517	333.911793103448	214.507105603448	195.990270474138	5938.10308081897	442.337825431035	380.19724137931	462.092186422414	1487.71176831897	534.504440732759	1678.66528556034	8689.05918534483
Paclitaxel	0.01	48	cytosol	2275.87566308244	651.318702508961	1065.08933154122	670.455831541219	1605.81478673835	197.167720430108	1347.2537437276	2459.0818297491	910.663684587814	383.088989247312	615.252188172043	362.163492831541	194.77591218638	8964.52956451613	634.962480286738	462.180605734767	496.166989247312	1599.0311344086	914.095636200717	1403.00685663082	12623.7827383513
Paclitaxel	0.00032	48	cytosol	3221.60286792453	1333.54867514356	322.905794093519	598.541027891715	731.355938474159	182.432470057424	561.940214930271	1156.35298195242	442.983552091879	233.500952420016	331.163203445447	168.334101722724	175.547669401148	5471.54302707137	361.349333059885	379.867056603774	386.474114848236	1745.33636669401	464.371498769483	1301.00286136177	7809.6432411813
Paclitaxel	0.1	48	cytosol	2784.70489256198	697.870119834711	2263.17394628099	425.295223140496	639.781698347107	150.023904958678	1269.48240495868	2501.18437603306	676.539818181818	288.418768595041	297.38226446281	203.017991735537	150.647198347107	5522.82550413223	746.982347107438	433.213723140496	428.871871900826	1090.20910330579	339.677900826446	395.995384297521	13101.9586487603
Paclitaxel	0.031623	48	cytosol	697.540563502674	247.303032754011	488.016337566845	213.813651069519	256.492045454545	131.38874197861	388.318879010695	626.612084224599	268.496564171123	168.986706550802	168.063322860963	158.741156417112	142.428000668449	1396.80076537433	271.35580013369	226.356411096257	220.403694518717	356.334952540107	193.222863636364	214.268569518717	2593.18165775401
Paclitaxel	0.001	48	cytosol	3470.45865630713	1199.85849177331	402.241665447898	647.793410420475	710.474091407678	167.564300731261	572.339284277879	1561.52868647166	534.080205667276	243.636450639854	265.974814442413	170.958425959781	167.209148080439	4891.86980164534	369.434492687386	364.885178244973	383.16518738574	1397.79622760512	367.18058226691	1094.49135100548	8240.84589488117
Paclitaxel	1e-04	48	nucleus	726.316941124069	403.700312277292	243.385397149336	257.427331146744	1971.05682345319	208.43181292517	1629.55800340136	665.408408082281	250.393203271785	228.078119047619	1667.79775866537	200.933794865565	202.686741982507	1539.64150396825	872.44319962747	567.090183268546	331.627790168448	1019.51748420797	2791.67109102689	1163.48447724328	6795.70128474247
Paclitaxel	0.0031623	48	nucleus	2784.16915333333	372.690553333333	260.287826666667	1127.28445777778	4413.26310888889	253.830315555556	5618.62892888889	1795.01607111111	788.667724444444	558.337668888889	939.667766666667	266.088586666667	216.812371111111	4800.41483111111	1807.80900888889	1093.63287111111	794.768053333333	739.702282222222	1999.60144666667	1038.19574	9532.66925333333
Paclitaxel	0.01	48	nucleus	2556.32659233449	239.519534843206	230.129921602787	668.42325087108	1363.4628989547	203.884041811847	2201.04852787456	1698.42112369338	440.738128919861	230.301231707317	250.359181184669	213.362972125436	196.007212543554	3480.34392682927	1118.57933101045	743.878635888502	414.816198606272	336.293344947735	578.384052264808	382.578505226481	12142.9192247387
Paclitaxel	0.00032	48	nucleus	725.725801007557	383.408868297949	255.815814969413	252.130849586182	1887.93780489385	209.011907880533	1417.34831234257	689.550795897805	243.412065922994	227.485280892407	1453.80986239655	197.919516372796	199.043812810363	1927.58671176682	843.648489744512	572.036976106513	336.043283339331	949.046266066931	2579.83829168766	1160.43492450522	7799.55434465635
Paclitaxel	0.1	48	nucleus	500.502243467934	227.550097387173	196.827781472684	243.550199524941	289.824471496437	196.205844418052	453.93914608076	389.308135391924	229.637395486936	196.484529691211	193.675071258907	197.803362232779	193.488102137767	568.586642517815	381.144060570071	355.159159144893	301.98486935867	291.4218847981	301.872121140142	292.616262470309	1309.08401068884
Paclitaxel	0.031623	48	nucleus	862.30179845815	219.397571585903	204.626471365639	345.435199339207	743.716144273128	196.425283039648	1082.85501101322	639.202114537445	287.135595814978	227.525893171806	244.117302863436	206.615898678414	193.614348017621	1434.941	602.011377753304	432.33145154185	359.937954845815	312.635763215859	461.787544052863	360.040026431718	3043.93076321586
Paclitaxel	0.001	48	nucleus	1036.77966205437	416.324316457757	250.338761679961	351.1922873189	2350.86933599219	211.015125183135	1995.31713218297	777.151505453362	309.977176949373	252.106485593358	1839.17141054859	213.680939117695	206.569640729285	2330.19173416897	915.545404362689	643.288460035813	426.927397525639	1060.28278805144	3192.7748445385	1151.34975549406	6894.94804948722
